image,variant,scale_value,decoded_answer,p_like,model,condition,phrasing,decoded_like_binary
072_correct,correct,,no,8.39807203495153e-06,gemma-12b,baseline,yesno,0
072_incorrect,incorrect,,no,3.535625074174431e-05,gemma-12b,baseline,yesno,0
073_correct,correct,,no,1.3846004563753395e-05,gemma-12b,baseline,yesno,0
073_incorrect,incorrect,,no,3.763644718097441e-05,gemma-12b,baseline,yesno,0
074_correct,correct,,no,1.2219076020491005e-05,gemma-12b,baseline,yesno,0
074_incorrect,incorrect,,no,9.063370558159288e-05,gemma-12b,baseline,yesno,0
075_correct,correct,,no,4.331903899346328e-05,gemma-12b,baseline,yesno,0
075_incorrect,incorrect,,no,6.735481893157326e-05,gemma-12b,baseline,yesno,0
076_correct,correct,,no,3.966985914946731e-06,gemma-12b,baseline,yesno,0
076_incorrect,incorrect,,no,7.14190139989638e-05,gemma-12b,baseline,yesno,0
077_correct,correct,,no,1.3845991359363585e-05,gemma-12b,baseline,yesno,0
077_incorrect,incorrect,,no,6.788305346316903e-05,gemma-12b,baseline,yesno,0
078_correct,correct,,no,2.6425833006842886e-06,gemma-12b,baseline,yesno,0
078_incorrect,incorrect,,no,7.889262586245034e-06,gemma-12b,baseline,yesno,0
079_correct,correct,,no,5.093705003229987e-06,gemma-12b,baseline,yesno,0
079_incorrect,incorrect,,no,8.58106816586099e-05,gemma-12b,baseline,yesno,0
080_correct,correct,,no,3.393144812976613e-06,gemma-12b,baseline,yesno,0
080_incorrect,incorrect,,no,3.535625074174431e-05,gemma-12b,baseline,yesno,0
081_correct,correct,,no,1.2878952156558145e-06,gemma-12b,baseline,yesno,0
081_incorrect,incorrect,,no,4.0929110499856e-06,gemma-12b,baseline,yesno,0
082_correct,correct,,no,3.21923344970378e-05,gemma-12b,baseline,yesno,0
082_incorrect,incorrect,,no,6.205049602300743e-05,gemma-12b,baseline,yesno,0
083_correct,correct,,no,4.637873297353725e-06,gemma-12b,baseline,yesno,0
083_incorrect,incorrect,,no,0.00011235328063870752,gemma-12b,baseline,yesno,0
084_correct,correct,,no,2.4061023397180246e-06,gemma-12b,baseline,yesno,0
084_incorrect,incorrect,,no,5.990706226605883e-05,gemma-12b,baseline,yesno,0
085_correct,correct,,no,4.222833444659923e-06,gemma-12b,baseline,yesno,0
085_incorrect,incorrect,,no,3.426849054255501e-05,gemma-12b,baseline,yesno,0
086_correct,correct,,no,2.58674310813544e-05,gemma-12b,baseline,yesno,0
086_incorrect,incorrect,,no,0.00012731104162213555,gemma-12b,baseline,yesno,0
087_correct,correct,,no,1.9525885208642217e-05,gemma-12b,baseline,yesno,0
087_incorrect,incorrect,,no,4.2647468185579125e-05,gemma-12b,baseline,yesno,0
088_correct,correct,,no,4.0929110499856e-06,gemma-12b,baseline,yesno,0
088_incorrect,incorrect,,no,9.610241549947395e-05,gemma-12b,baseline,yesno,0
089_correct,correct,,no,2.7264702706959303e-06,gemma-12b,baseline,yesno,0
089_incorrect,incorrect,,no,5.829126566113865e-05,gemma-12b,baseline,yesno,0
090_correct,correct,,no,3.6119796166351867e-06,gemma-12b,baseline,yesno,0
090_incorrect,incorrect,,no,0.00010720880092159908,gemma-12b,baseline,yesno,0
091_correct,correct,,no,1.3846004563753395e-05,gemma-12b,baseline,yesno,0
091_incorrect,incorrect,,no,0.00011235328063870752,gemma-12b,baseline,yesno,0
092_correct,correct,,no,0.00010229985472581484,gemma-12b,baseline,yesno,0
092_incorrect,incorrect,,no,6.814872211615988e-05,gemma-12b,baseline,yesno,0
093_correct,correct,,no,4.3568799834673755e-06,gemma-12b,baseline,yesno,0
093_incorrect,incorrect,,no,0.0001293156395460795,gemma-12b,baseline,yesno,0
094_correct,correct,,no,1.8342893327886848e-05,gemma-12b,baseline,yesno,0
094_incorrect,incorrect,,no,4.8325638187255363e-05,gemma-12b,baseline,yesno,0
095_correct,correct,,no,9.516242618854625e-06,gemma-12b,baseline,yesno,0
095_incorrect,incorrect,,no,0.00013982207564732912,gemma-12b,baseline,yesno,0
096_correct,correct,,no,5.064471653194114e-05,gemma-12b,baseline,yesno,0
096_incorrect,incorrect,,no,0.00012780925926562684,gemma-12b,baseline,yesno,0
097_correct,correct,,no,6.748051590048604e-06,gemma-12b,baseline,yesno,0
097_incorrect,incorrect,,no,6.605214485464791e-05,gemma-12b,baseline,yesno,0
098_correct,correct,,no,1.8631746484712008e-05,gemma-12b,baseline,yesno,0
098_incorrect,incorrect,,no,7.031184266914957e-05,gemma-12b,baseline,yesno,0
099_correct,correct,,no,4.356884138495794e-06,gemma-12b,baseline,yesno,0
099_incorrect,incorrect,,no,6.302752746045826e-05,gemma-12b,baseline,yesno,0
100_correct,correct,,no,1.3846004563753395e-05,gemma-12b,baseline,yesno,0
100_incorrect,incorrect,,no,0.00011591934318633098,gemma-12b,baseline,yesno,0
001_correct_10,correct,10,scroll,0.0004373344035182828,gemma-12b,metrics,single,0
001_incorrect_10,incorrect,10,scroll,0.0005792916699214215,gemma-12b,metrics,single,0
002_correct_10,correct,10,scroll,0.0001195985780502316,gemma-12b,metrics,single,0
002_incorrect_10,incorrect,10,scroll,0.00042388474199374983,gemma-12b,metrics,single,0
003_correct_10,correct,10,scroll,0.00024923252458203564,gemma-12b,metrics,single,0
003_incorrect_10,incorrect,10,scroll,0.0003275842978596865,gemma-12b,metrics,single,0
004_correct_10,correct,10,scroll,0.0002653023768982879,gemma-12b,metrics,single,0
004_incorrect_10,incorrect,10,scroll,0.0004955359475635505,gemma-12b,metrics,single,0
005_correct_10,correct,10,scroll,0.00025714197979577713,gemma-12b,metrics,single,0
005_incorrect_10,incorrect,10,scroll,0.0005152656843015681,gemma-12b,metrics,single,0
006_correct_10,correct,10,scroll,0.00010554685795431097,gemma-12b,metrics,single,0
006_incorrect_10,incorrect,10,scroll,0.0004108485376346404,gemma-12b,metrics,single,0
007_correct_10,correct,10,scroll,0.0001795279693467774,gemma-12b,metrics,single,0
007_incorrect_10,incorrect,10,scroll,0.00023782205064034186,gemma-12b,metrics,single,0
008_correct_10,correct,10,scroll,0.00016865275398914432,gemma-12b,metrics,single,0
008_incorrect_10,incorrect,10,scroll,0.00024923252458203564,gemma-12b,metrics,single,0
009_correct_10,correct,10,scroll,0.00016865275398914432,gemma-12b,metrics,single,0
009_incorrect_10,incorrect,10,scroll,0.00025714197979577713,gemma-12b,metrics,single,0
010_correct_10,correct,10,scroll,0.00026947915555885544,gemma-12b,metrics,single,0
010_incorrect_10,incorrect,10,scroll,0.0003487043026945987,gemma-12b,metrics,single,0
011_correct_10,correct,10,scroll,0.00021654404989510323,gemma-12b,metrics,single,0
011_incorrect_10,incorrect,10,scroll,0.0004173157606777201,gemma-12b,metrics,single,0
012_correct_10,correct,10,scroll,0.0003053489321118595,gemma-12b,metrics,single,0
012_incorrect_10,incorrect,10,scroll,0.000330152725097801,gemma-12b,metrics,single,0
013_correct_10,correct,10,scroll,0.0003920417892376281,gemma-12b,metrics,single,0
013_incorrect_10,incorrect,10,scroll,0.0004802972318863163,gemma-12b,metrics,single,0
014_correct_10,correct,10,scroll,0.00011591934318633098,gemma-12b,metrics,single,0
014_incorrect_10,incorrect,10,scroll,0.00022693385749600556,gemma-12b,metrics,single,0
015_correct_10,correct,10,scroll,0.0002653023768982879,gemma-12b,metrics,single,0
015_incorrect_10,incorrect,10,scroll,0.000767292412858718,gemma-12b,metrics,single,0
016_correct_10,correct,10,scroll,0.0001795279693467774,gemma-12b,metrics,single,0
016_incorrect_10,incorrect,10,scroll,0.0003514382632807918,gemma-12b,metrics,single,0
017_correct_10,correct,10,scroll,0.00024923252458203564,gemma-12b,metrics,single,0
017_incorrect_10,incorrect,10,scroll,0.00020967826725280166,gemma-12b,metrics,single,0
018_correct_10,correct,10,scroll,0.00014425986448478857,gemma-12b,metrics,single,0
018_incorrect_10,incorrect,10,scroll,0.0002136042611062862,gemma-12b,metrics,single,0
019_correct_10,correct,10,scroll,0.0001195985780502316,gemma-12b,metrics,single,0
019_incorrect_10,incorrect,10,scroll,0.00013135179706526775,gemma-12b,metrics,single,0
020_correct_10,correct,10,scroll,0.00019716942196222918,gemma-12b,metrics,single,0
020_incorrect_10,incorrect,10,scroll,0.0005033355754528115,gemma-12b,metrics,single,0
021_correct_10,correct,10,scroll,0.00025315637215092633,gemma-12b,metrics,single,0
021_incorrect_10,incorrect,10,scroll,0.0005527786369235996,gemma-12b,metrics,single,0
022_correct_10,correct,10,scroll,0.0001795279693467774,gemma-12b,metrics,single,0
022_incorrect_10,incorrect,10,scroll,0.0003682979260160596,gemma-12b,metrics,single,0
023_correct_10,correct,10,scroll,0.00025714197979577713,gemma-12b,metrics,single,0
023_incorrect_10,incorrect,10,scroll,0.0001795279693467774,gemma-12b,metrics,single,0
024_correct_10,correct,10,scroll,0.00021995337243206476,gemma-12b,metrics,single,0
024_incorrect_10,incorrect,10,scroll,0.00019716942196222918,gemma-12b,metrics,single,0
025_correct_10,correct,10,scroll,0.0002305067219931397,gemma-12b,metrics,single,0
025_incorrect_10,incorrect,10,scroll,0.0004955359475635505,gemma-12b,metrics,single,0
026_correct_10,correct,10,scroll,0.00023413582477639403,gemma-12b,metrics,single,0
026_incorrect_10,incorrect,10,scroll,0.00024923252458203564,gemma-12b,metrics,single,0
027_correct_10,correct,10,scroll,0.0002234163601827719,gemma-12b,metrics,single,0
027_incorrect_10,incorrect,10,scroll,0.0004140695283858354,gemma-12b,metrics,single,0
028_correct_10,correct,10,scroll,0.00016346470245419303,gemma-12b,metrics,single,0
028_incorrect_10,incorrect,10,scroll,0.0005274784125231481,gemma-12b,metrics,single,0
029_correct_10,correct,10,scroll,0.00012731104162213555,gemma-12b,metrics,single,0
029_incorrect_10,incorrect,10,scroll,0.0002305067219931397,gemma-12b,metrics,single,0
030_correct_10,correct,10,scroll,0.0003053489321118595,gemma-12b,metrics,single,0
030_incorrect_10,incorrect,10,scroll,0.000687851155055246,gemma-12b,metrics,single,0
031_correct_10,correct,10,scroll,0.0001355207856240677,gemma-12b,metrics,single,0
031_incorrect_10,incorrect,10,scroll,0.00029137006067943023,gemma-12b,metrics,single,0
032_correct_10,correct,10,scroll,0.00017400543552708927,gemma-12b,metrics,single,0
032_incorrect_10,incorrect,10,scroll,0.0005033355754528115,gemma-12b,metrics,single,0
033_correct_10,correct,10,scroll,0.0002034269780552065,gemma-12b,metrics,single,0
033_incorrect_10,incorrect,10,scroll,0.0004955359475635505,gemma-12b,metrics,single,0
034_correct_10,correct,10,scroll,0.0001488384825728813,gemma-12b,metrics,single,0
034_incorrect_10,incorrect,10,scroll,0.0003982130906163543,gemma-12b,metrics,single,0
035_correct_10,correct,10,scroll,0.00030061635882429376,gemma-12b,metrics,single,0
035_incorrect_10,incorrect,10,scroll,0.00045121062377819225,gemma-12b,metrics,single,0
036_correct_10,correct,10,scroll,0.00016865275398914432,gemma-12b,metrics,single,0
036_incorrect_10,incorrect,10,scroll,0.00029137006067943023,gemma-12b,metrics,single,0
037_correct_10,correct,10,scroll,0.0001355207856240677,gemma-12b,metrics,single,0
037_incorrect_10,incorrect,10,scroll,0.00030061635882429376,gemma-12b,metrics,single,0
038_correct_10,correct,10,scroll,0.00019110431587777675,gemma-12b,metrics,single,0
038_incorrect_10,incorrect,10,scroll,0.0004108485376346404,gemma-12b,metrics,single,0
039_correct_10,correct,10,scroll,0.0003799845147518645,gemma-12b,metrics,single,0
039_incorrect_10,incorrect,10,scroll,0.00046552691875201524,gemma-12b,metrics,single,0
040_correct_10,correct,10,scroll,0.0002305067219931397,gemma-12b,metrics,single,0
040_incorrect_10,incorrect,10,scroll,0.0003682979260160596,gemma-12b,metrics,single,0
041_correct_10,correct,10,scroll,0.00016865275398914432,gemma-12b,metrics,single,0
041_incorrect_10,incorrect,10,scroll,0.0004442183589214343,gemma-12b,metrics,single,0
042_correct_10,correct,10,scroll,0.00028685408238746286,gemma-12b,metrics,single,0
042_incorrect_10,incorrect,10,scroll,0.0005614787461400804,gemma-12b,metrics,single,0
043_correct_10,correct,10,scroll,0.0003740956047302422,gemma-12b,metrics,single,0
043_incorrect_10,incorrect,10,scroll,0.0006361912109467575,gemma-12b,metrics,single,0
044_correct_10,correct,10,scroll,0.000330152725097801,gemma-12b,metrics,single,0
044_incorrect_10,incorrect,10,scroll,0.0004373344035182828,gemma-12b,metrics,single,0
045_correct_10,correct,10,scroll,0.0006070755804415096,gemma-12b,metrics,single,0
045_incorrect_10,incorrect,10,scroll,0.0008559006367452269,gemma-12b,metrics,single,0
046_correct_10,correct,10,scroll,0.00018522574326531078,gemma-12b,metrics,single,0
046_incorrect_10,incorrect,10,scroll,0.0004173157606777201,gemma-12b,metrics,single,0
047_correct_10,correct,10,scroll,0.00021654404989510323,gemma-12b,metrics,single,0
047_incorrect_10,incorrect,10,scroll,0.00042388474199374983,gemma-12b,metrics,single,0
048_correct_10,correct,10,scroll,0.00028685408238746286,gemma-12b,metrics,single,0
048_incorrect_10,incorrect,10,scroll,0.00046552691875201524,gemma-12b,metrics,single,0
049_correct_10,correct,10,scroll,0.0002305067219931397,gemma-12b,metrics,single,0
049_incorrect_10,incorrect,10,scroll,0.0005152656843015681,gemma-12b,metrics,single,0
050_correct_10,correct,10,scroll,0.00016346470245419303,gemma-12b,metrics,single,0
050_incorrect_10,incorrect,10,scroll,0.0003799845147518645,gemma-12b,metrics,single,0
051_correct_10,correct,10,scroll,0.00017674513810355872,gemma-12b,metrics,single,0
051_incorrect_10,incorrect,10,scroll,0.00020027376671813928,gemma-12b,metrics,single,0
052_correct_10,correct,10,scroll,0.00023413582477639403,gemma-12b,metrics,single,0
052_incorrect_10,incorrect,10,scroll,0.0002737216731838081,gemma-12b,metrics,single,0
053_correct_10,correct,10,scroll,0.0002780309638775155,gemma-12b,metrics,single,0
053_incorrect_10,incorrect,10,scroll,0.0003799845147518645,gemma-12b,metrics,single,0
054_correct_10,correct,10,scroll,0.00026947915555885544,gemma-12b,metrics,single,0
054_incorrect_10,incorrect,10,scroll,0.0002902344461555115,gemma-12b,metrics,single,0
055_correct_10,correct,10,scroll,0.00019716942196222918,gemma-12b,metrics,single,0
055_incorrect_10,incorrect,10,scroll,0.0003682979260160596,gemma-12b,metrics,single,0
056_correct_10,correct,10,scroll,0.000330152725097801,gemma-12b,metrics,single,0
056_incorrect_10,incorrect,10,scroll,0.000487857122782266,gemma-12b,metrics,single,0
057_correct_10,correct,10,scroll,0.00018522574326531078,gemma-12b,metrics,single,0
057_incorrect_10,incorrect,10,scroll,0.0003514382632807918,gemma-12b,metrics,single,0
058_correct_10,correct,10,scroll,0.000295957113513077,gemma-12b,metrics,single,0
058_incorrect_10,incorrect,10,scroll,0.00040448149784208087,gemma-12b,metrics,single,0
059_correct_10,correct,10,scroll,0.00020988308820313111,gemma-12b,metrics,single,0
059_incorrect_10,incorrect,10,scroll,0.00019716942196222918,gemma-12b,metrics,single,0
060_correct_10,correct,10,scroll,0.00015843621910252594,gemma-12b,metrics,single,0
060_incorrect_10,incorrect,10,scroll,0.0003101559867126834,gemma-12b,metrics,single,0
061_correct_10,correct,10,scroll,0.00025714197979577713,gemma-12b,metrics,single,0
061_incorrect_10,incorrect,10,scroll,0.0002673826128617125,gemma-12b,metrics,single,0
062_correct_10,correct,10,scroll,0.00019716942196222918,gemma-12b,metrics,single,0
062_incorrect_10,incorrect,10,scroll,0.00032503584523654725,gemma-12b,metrics,single,0
063_correct_10,correct,10,scroll,0.00013342001090985438,gemma-12b,metrics,single,0
063_incorrect_10,incorrect,10,scroll,0.0003682979260160596,gemma-12b,metrics,single,0
064_correct_10,correct,10,scroll,0.0002611903190957194,gemma-12b,metrics,single,0
064_incorrect_10,incorrect,10,scroll,0.00026895348415857727,gemma-12b,metrics,single,0
065_correct_10,correct,10,scroll,0.0003101559867126834,gemma-12b,metrics,single,0
065_incorrect_10,incorrect,10,scroll,0.00033535013046647816,gemma-12b,metrics,single,0
066_correct_10,correct,10,scroll,0.00022693385749600556,gemma-12b,metrics,single,0
066_incorrect_10,incorrect,10,scroll,0.0003682979260160596,gemma-12b,metrics,single,0
067_correct_10,correct,10,scroll,9.028039015031105e-05,gemma-12b,metrics,single,0
067_incorrect_10,incorrect,10,scroll,0.00015356239764960123,gemma-12b,metrics,single,0
068_correct_10,correct,10,scroll,0.0001795279693467774,gemma-12b,metrics,single,0
068_incorrect_10,incorrect,10,scroll,0.00020027376671813928,gemma-12b,metrics,single,0
069_correct_10,correct,10,scroll,0.00019716942196222918,gemma-12b,metrics,single,0
069_incorrect_10,incorrect,10,scroll,0.0005884088185569387,gemma-12b,metrics,single,0
070_correct_10,correct,10,scroll,0.000213187561290652,gemma-12b,metrics,single,0
070_incorrect_10,incorrect,10,scroll,0.0002305067219931397,gemma-12b,metrics,single,0
071_correct_10,correct,10,scroll,0.00015843621910252594,gemma-12b,metrics,single,0
071_incorrect_10,incorrect,10,scroll,0.0002891032564081187,gemma-12b,metrics,single,0
072_correct_10,correct,10,scroll,0.00011235328063870752,gemma-12b,metrics,single,0
072_incorrect_10,incorrect,10,scroll,0.00023413582477639403,gemma-12b,metrics,single,0
073_correct_10,correct,10,scroll,0.0002034269780552065,gemma-12b,metrics,single,0
073_incorrect_10,incorrect,10,scroll,0.00040448149784208087,gemma-12b,metrics,single,0
074_correct_10,correct,10,scroll,0.00025315637215092633,gemma-12b,metrics,single,0
074_incorrect_10,incorrect,10,scroll,0.0005792916699214215,gemma-12b,metrics,single,0
075_correct_10,correct,10,scroll,0.000646203290719727,gemma-12b,metrics,single,0
075_incorrect_10,incorrect,10,scroll,0.000477492558912235,gemma-12b,metrics,single,0
076_correct_10,correct,10,scroll,0.0001195985780502316,gemma-12b,metrics,single,0
076_incorrect_10,incorrect,10,scroll,0.00032503584523654725,gemma-12b,metrics,single,0
077_correct_10,correct,10,scroll,0.00019110431587777675,gemma-12b,metrics,single,0
077_incorrect_10,incorrect,10,scroll,0.00043055708132461493,gemma-12b,metrics,single,0
078_correct_10,correct,10,scroll,0.0001355207856240677,gemma-12b,metrics,single,0
078_incorrect_10,incorrect,10,scroll,0.00020662982488383407,gemma-12b,metrics,single,0
079_correct_10,correct,10,scroll,0.00030061635882429376,gemma-12b,metrics,single,0
079_incorrect_10,incorrect,10,scroll,0.0003859660905807735,gemma-12b,metrics,single,0
080_correct_10,correct,10,scroll,0.00024156629828672453,gemma-12b,metrics,single,0
080_incorrect_10,incorrect,10,scroll,0.0003859660905807735,gemma-12b,metrics,single,0
081_correct_10,correct,10,scroll,0.0001293156395460795,gemma-12b,metrics,single,0
081_incorrect_10,incorrect,10,scroll,0.00010554685795431097,gemma-12b,metrics,single,0
082_correct_10,correct,10,scroll,0.00023413582477639403,gemma-12b,metrics,single,0
